total_absences,module_id,prof_id,promo,apogee,mark,year
28.0,24,12,2022,83585814,17.7,2020/2021
17.0,13,11,2022,83585814,12.0,2019/2020
32.0,28,5,2022,83585814,12.0,2020/2021
26.0,31,9,2022,83585814,15.41,2021/2022
20.0,23,9,2022,83585814,13.64,2020/2021
27.0,26,7,2022,83585814,13.14,2020/2021
25.0,21,25,2022,83585814,15.19,2020/2021
21.0,37,17,2022,83585814,20.0,2021/2022
17.0,3,21,2022,83585814,12.0,2019/2020
16.0,22,26,2022,83585814,19.87,2020/2021
19.0,38,27,2022,83585814,12.0,2021/2022
22.0,18,4,2022,83585814,15.3,2020/2021
30.0,4,22,2022,83585814,12.0,2019/2020
31.0,10,6,2022,83585814,19.42,2019/2020
9.0,33,11,2022,83585814,14.63,2021/2022
22.0,16,13,2022,83585814,14.2,2020/2021
17.0,9,10,2022,83585814,15.71,2019/2020
27.0,25,2,2022,83585814,12.0,2020/2021
20.0,17,1,2022,83585814,10.2,2020/2021
19.0,5,8,2022,83585814,10.37,2019/2020
27.0,11,6,2022,83585814,12.92,2019/2020
21.0,6,15,2022,83585814,12.43,2019/2020
26.0,7,23,2022,83585814,8.63,2019/2020
30.0,12,2,2022,83585814,11.65,2019/2020
31.0,32,12,2022,83585814,17.01,2021/2022
21.0,27,16,2022,83585814,12.0,2020/2021
16.0,8,24,2022,83585814,12.88,2019/2020
29.0,24,12,2022,28787964,13.35,2020/2021
8.0,13,11,2022,28787964,16.17,2019/2020
30.0,28,5,2022,28787964,14.22,2020/2021
24.0,31,9,2022,28787964,12.55,2021/2022
12.0,23,9,2022,28787964,13.53,2020/2021
24.0,26,7,2022,28787964,10.99,2020/2021
26.0,21,25,2022,28787964,12.0,2020/2021
19.0,37,17,2022,28787964,12.0,2021/2022
10.0,3,21,2022,28787964,12.3,2019/2020
13.0,22,26,2022,28787964,15.41,2020/2021
12.0,38,27,2022,28787964,14.63,2021/2022
17.0,18,4,2022,28787964,13.28,2020/2021
29.0,4,22,2022,28787964,10.21,2019/2020
26.0,10,6,2022,28787964,17.36,2019/2020
10.0,33,11,2022,28787964,13.57,2021/2022
21.0,16,13,2022,28787964,12.88,2020/2021
18.0,9,10,2022,28787964,15.86,2019/2020
22.0,25,2,2022,28787964,11.66,2020/2021
19.0,17,1,2022,28787964,11.24,2020/2021
18.0,5,8,2022,28787964,16.3,2019/2020
21.0,11,6,2022,28787964,13.95,2019/2020
22.0,6,15,2022,28787964,13.3,2019/2020
20.0,7,23,2022,28787964,13.04,2019/2020
28.0,12,2,2022,28787964,14.05,2019/2020
26.0,32,12,2022,28787964,12.0,2021/2022
20.0,27,16,2022,28787964,12.75,2020/2021
18.0,8,24,2022,28787964,12.38,2019/2020
30.0,24,12,2022,98718806,10.53,2020/2021
13.0,13,11,2022,98718806,12.48,2019/2020
28.0,28,5,2022,98718806,11.29,2020/2021
28.0,31,9,2022,98718806,12.54,2021/2022
25.0,23,9,2022,98718806,14.76,2020/2021
29.0,26,7,2022,98718806,14.09,2020/2021
25.0,21,25,2022,98718806,17.32,2020/2021
24.0,37,17,2022,98718806,12.58,2021/2022
16.0,3,21,2022,98718806,16.81,2019/2020
15.0,22,26,2022,98718806,15.75,2020/2021
15.0,38,27,2022,98718806,12.84,2021/2022
17.0,18,4,2022,98718806,12.36,2020/2021
28.0,4,22,2022,98718806,17.44,2019/2020
29.0,10,6,2022,98718806,12.99,2019/2020
17.0,33,11,2022,98718806,14.33,2021/2022
26.0,16,13,2022,98718806,13.53,2020/2021
24.0,9,10,2022,98718806,15.29,2019/2020
29.0,25,2,2022,98718806,20.0,2020/2021
28.0,17,1,2022,98718806,14.77,2020/2021
24.0,5,8,2022,98718806,11.99,2019/2020
31.0,11,6,2022,98718806,16.18,2019/2020
18.0,6,15,2022,98718806,12.54,2019/2020
28.0,7,23,2022,98718806,17.15,2019/2020
31.0,12,2,2022,98718806,12.0,2019/2020
31.0,32,12,2022,98718806,12.0,2021/2022
23.0,27,16,2022,98718806,12.0,2020/2021
22.0,8,24,2022,98718806,12.0,2019/2020
24.0,24,12,2022,77246649,13.3,2020/2021
11.0,13,11,2022,77246649,19.96,2019/2020
25.0,28,5,2022,77246649,12.0,2020/2021
25.0,31,9,2022,77246649,13.71,2021/2022
22.0,23,9,2022,77246649,13.95,2020/2021
27.0,26,7,2022,77246649,10.77,2020/2021
25.0,21,25,2022,77246649,15.27,2020/2021
13.0,37,17,2022,77246649,12.0,2021/2022
7.0,3,21,2022,77246649,11.51,2019/2020
8.0,22,26,2022,77246649,13.68,2020/2021
13.0,38,27,2022,77246649,18.06,2021/2022
12.0,18,4,2022,77246649,15.4,2020/2021
31.0,4,22,2022,77246649,11.68,2019/2020
29.0,10,6,2022,77246649,14.63,2019/2020
11.0,33,11,2022,77246649,11.16,2021/2022
18.0,16,13,2022,77246649,12.99,2020/2021
12.0,9,10,2022,77246649,13.67,2019/2020
27.0,25,2,2022,77246649,14.19,2020/2021
25.0,17,1,2022,77246649,15.36,2020/2021
22.0,5,8,2022,77246649,10.62,2019/2020
28.0,11,6,2022,77246649,10.91,2019/2020
25.0,6,15,2022,77246649,12.0,2019/2020
25.0,7,23,2022,77246649,12.98,2019/2020
26.0,12,2,2022,77246649,12.0,2019/2020
28.0,32,12,2022,77246649,13.0,2021/2022
16.0,27,16,2022,77246649,10.55,2020/2021
9.0,8,24,2022,77246649,15.14,2019/2020
28.0,24,12,2022,89549000,9.86,2020/2021
9.0,13,11,2022,89549000,12.6,2019/2020
26.0,28,5,2022,89549000,12.0,2020/2021
22.0,31,9,2022,89549000,12.4,2021/2022
10.0,23,9,2022,89549000,13.45,2020/2021
24.0,26,7,2022,89549000,15.81,2020/2021
17.0,21,25,2022,89549000,17.46,2020/2021
17.0,37,17,2022,89549000,12.79,2021/2022
10.0,3,21,2022,89549000,14.24,2019/2020
8.0,22,26,2022,89549000,16.86,2020/2021
14.0,38,27,2022,89549000,18.46,2021/2022
14.0,18,4,2022,89549000,10.34,2020/2021
28.0,4,22,2022,89549000,18.81,2019/2020
27.0,10,6,2022,89549000,12.0,2019/2020
10.0,33,11,2022,89549000,12.0,2021/2022
18.0,16,13,2022,89549000,11.95,2020/2021
15.0,9,10,2022,89549000,14.04,2019/2020
25.0,25,2,2022,89549000,12.0,2020/2021
18.0,17,1,2022,89549000,11.78,2020/2021
17.0,5,8,2022,89549000,10.09,2019/2020
24.0,11,6,2022,89549000,16.92,2019/2020
12.0,6,15,2022,89549000,14.34,2019/2020
26.0,7,23,2022,89549000,12.65,2019/2020
27.0,12,2,2022,89549000,13.08,2019/2020
24.0,32,12,2022,89549000,16.3,2021/2022
17.0,27,16,2022,89549000,15.07,2020/2021
17.0,8,24,2022,89549000,14.43,2019/2020
32.0,24,12,2022,85025973,13.18,2020/2021
22.0,13,11,2022,85025973,14.83,2019/2020
31.0,28,5,2022,85025973,14.56,2020/2021
32.0,31,9,2022,85025973,16.35,2021/2022
25.0,23,9,2022,85025973,12.0,2020/2021
32.0,26,7,2022,85025973,11.27,2020/2021
32.0,21,25,2022,85025973,14.01,2020/2021
26.0,37,17,2022,85025973,14.82,2021/2022
17.0,3,21,2022,85025973,13.25,2019/2020
19.0,22,26,2022,85025973,16.1,2020/2021
25.0,38,27,2022,85025973,14.13,2021/2022
22.0,18,4,2022,85025973,14.27,2020/2021
31.0,4,22,2022,85025973,16.63,2019/2020
32.0,10,6,2022,85025973,11.66,2019/2020
19.0,33,11,2022,85025973,12.34,2021/2022
27.0,16,13,2022,85025973,15.31,2020/2021
23.0,9,10,2022,85025973,13.59,2019/2020
31.0,25,2,2022,85025973,15.07,2020/2021
27.0,17,1,2022,85025973,14.17,2020/2021
29.0,5,8,2022,85025973,18.76,2019/2020
31.0,11,6,2022,85025973,15.94,2019/2020
28.0,6,15,2022,85025973,16.58,2019/2020
28.0,7,23,2022,85025973,13.69,2019/2020
31.0,12,2,2022,85025973,16.14,2019/2020
32.0,32,12,2022,85025973,18.96,2021/2022
27.0,27,16,2022,85025973,12.0,2020/2021
26.0,8,24,2022,85025973,16.06,2019/2020
22.0,24,12,2022,42266475,13.88,2020/2021
9.0,13,11,2022,42266475,14.67,2019/2020
23.0,28,5,2022,42266475,15.69,2020/2021
22.0,31,9,2022,42266475,12.0,2021/2022
21.0,23,9,2022,42266475,11.42,2020/2021
22.0,26,7,2022,42266475,12.0,2020/2021
16.0,21,25,2022,42266475,14.23,2020/2021
12.0,37,17,2022,42266475,9.94,2021/2022
12.0,3,21,2022,42266475,11.6,2019/2020
12.0,22,26,2022,42266475,14.05,2020/2021
0.0,38,27,2022,42266475,13.07,2021/2022
17.0,18,4,2022,42266475,11.41,2020/2021
26.0,4,22,2022,42266475,13.56,2019/2020
21.0,10,6,2022,42266475,12.37,2019/2020
7.0,33,11,2022,42266475,13.01,2021/2022
20.0,16,13,2022,42266475,15.61,2020/2021
13.0,9,10,2022,42266475,13.29,2019/2020
27.0,25,2,2022,42266475,12.8,2020/2021
24.0,17,1,2022,42266475,11.22,2020/2021
14.0,5,8,2022,42266475,10.96,2019/2020
24.0,11,6,2022,42266475,16.47,2019/2020
25.0,6,15,2022,42266475,9.68,2019/2020
24.0,7,23,2022,42266475,12.0,2019/2020
22.0,12,2,2022,42266475,15.29,2019/2020
26.0,32,12,2022,42266475,13.79,2021/2022
12.0,27,16,2022,42266475,10.95,2020/2021
15.0,8,24,2022,42266475,12.69,2019/2020
28.0,24,12,2022,61280824,12.0,2020/2021
7.0,13,11,2022,61280824,11.98,2019/2020
25.0,28,5,2022,61280824,13.02,2020/2021
19.0,31,9,2022,61280824,11.23,2021/2022
16.0,23,9,2022,61280824,16.23,2020/2021
23.0,26,7,2022,61280824,13.02,2020/2021
26.0,21,25,2022,61280824,12.0,2020/2021
16.0,37,17,2022,61280824,12.0,2021/2022
12.0,3,21,2022,61280824,9.87,2019/2020
6.0,22,26,2022,61280824,12.41,2020/2021
15.0,38,27,2022,61280824,15.53,2021/2022
19.0,18,4,2022,61280824,12.34,2020/2021
28.0,4,22,2022,61280824,14.78,2019/2020
27.0,10,6,2022,61280824,12.0,2019/2020
12.0,33,11,2022,61280824,12.35,2021/2022
23.0,16,13,2022,61280824,12.0,2020/2021
17.0,9,10,2022,61280824,15.22,2019/2020
26.0,25,2,2022,61280824,12.76,2020/2021
26.0,17,1,2022,61280824,7.94,2020/2021
24.0,5,8,2022,61280824,6.5,2019/2020
24.0,11,6,2022,61280824,11.58,2019/2020
17.0,6,15,2022,61280824,13.86,2019/2020
20.0,7,23,2022,61280824,14.17,2019/2020
31.0,12,2,2022,61280824,12.0,2019/2020
30.0,32,12,2022,61280824,14.41,2021/2022
20.0,27,16,2022,61280824,15.61,2020/2021
20.0,8,24,2022,61280824,14.11,2019/2020
30.0,24,12,2022,73291210,11.4,2020/2021
15.0,13,11,2022,73291210,12.0,2019/2020
27.0,28,5,2022,73291210,16.8,2020/2021
27.0,31,9,2022,73291210,14.57,2021/2022
25.0,23,9,2022,73291210,15.55,2020/2021
30.0,26,7,2022,73291210,13.16,2020/2021
28.0,21,25,2022,73291210,12.0,2020/2021
21.0,37,17,2022,73291210,13.47,2021/2022
16.0,3,21,2022,73291210,12.0,2019/2020
7.0,22,26,2022,73291210,12.0,2020/2021
16.0,38,27,2022,73291210,12.9,2021/2022
22.0,18,4,2022,73291210,14.1,2020/2021
31.0,4,22,2022,73291210,13.56,2019/2020
27.0,10,6,2022,73291210,13.48,2019/2020
17.0,33,11,2022,73291210,15.44,2021/2022
22.0,16,13,2022,73291210,13.28,2020/2021
23.0,9,10,2022,73291210,14.84,2019/2020
31.0,25,2,2022,73291210,12.0,2020/2021
27.0,17,1,2022,73291210,18.0,2020/2021
23.0,5,8,2022,73291210,14.24,2019/2020
31.0,11,6,2022,73291210,10.62,2019/2020
25.0,6,15,2022,73291210,12.0,2019/2020
29.0,7,23,2022,73291210,12.95,2019/2020
29.0,12,2,2022,73291210,16.06,2019/2020
31.0,32,12,2022,73291210,18.42,2021/2022
17.0,27,16,2022,73291210,16.17,2020/2021
17.0,8,24,2022,73291210,17.14,2019/2020
31.0,24,12,2022,47317280,14.78,2020/2021
19.0,13,11,2022,47317280,13.81,2019/2020
32.0,28,5,2022,47317280,12.54,2020/2021
32.0,31,9,2022,47317280,16.82,2021/2022
28.0,23,9,2022,47317280,13.09,2020/2021
32.0,26,7,2022,47317280,15.25,2020/2021
31.0,21,25,2022,47317280,13.07,2020/2021
26.0,37,17,2022,47317280,12.0,2021/2022
16.0,3,21,2022,47317280,14.06,2019/2020
21.0,22,26,2022,47317280,16.27,2020/2021
25.0,38,27,2022,47317280,14.17,2021/2022
25.0,18,4,2022,47317280,12.0,2020/2021
30.0,4,22,2022,47317280,14.19,2019/2020
31.0,10,6,2022,47317280,14.33,2019/2020
15.0,33,11,2022,47317280,12.0,2021/2022
25.0,16,13,2022,47317280,14.41,2020/2021
24.0,9,10,2022,47317280,15.25,2019/2020
32.0,25,2,2022,47317280,16.65,2020/2021
28.0,17,1,2022,47317280,15.05,2020/2021
25.0,5,8,2022,47317280,12.0,2019/2020
29.0,11,6,2022,47317280,14.09,2019/2020
29.0,6,15,2022,47317280,14.28,2019/2020
31.0,7,23,2022,47317280,14.43,2019/2020
32.0,12,2,2022,47317280,15.78,2019/2020
31.0,32,12,2022,47317280,14.99,2021/2022
26.0,27,16,2022,47317280,12.0,2020/2021
21.0,8,24,2022,47317280,17.25,2019/2020
27.0,24,12,2022,39357613,12.0,2020/2021
12.0,13,11,2022,39357613,12.0,2019/2020
30.0,28,5,2022,39357613,12.0,2020/2021
19.0,31,9,2022,39357613,13.34,2021/2022
19.0,23,9,2022,39357613,13.62,2020/2021
26.0,26,7,2022,39357613,13.25,2020/2021
24.0,21,25,2022,39357613,12.0,2020/2021
16.0,37,17,2022,39357613,10.84,2021/2022
11.0,3,21,2022,39357613,10.48,2019/2020
5.0,22,26,2022,39357613,13.15,2020/2021
16.0,38,27,2022,39357613,14.65,2021/2022
16.0,18,4,2022,39357613,14.14,2020/2021
27.0,4,22,2022,39357613,11.93,2019/2020
31.0,10,6,2022,39357613,13.87,2019/2020
11.0,33,11,2022,39357613,11.88,2021/2022
19.0,16,13,2022,39357613,13.47,2020/2021
15.0,9,10,2022,39357613,14.45,2019/2020
26.0,25,2,2022,39357613,12.0,2020/2021
23.0,17,1,2022,39357613,15.86,2020/2021
16.0,5,8,2022,39357613,12.0,2019/2020
25.0,11,6,2022,39357613,14.91,2019/2020
19.0,6,15,2022,39357613,10.31,2019/2020
27.0,7,23,2022,39357613,16.82,2019/2020
28.0,12,2,2022,39357613,12.56,2019/2020
29.0,32,12,2022,39357613,15.23,2021/2022
15.0,27,16,2022,39357613,10.14,2020/2021
20.0,8,24,2022,39357613,12.71,2019/2020
31.0,24,12,2022,29684908,15.94,2020/2021
19.0,13,11,2022,29684908,13.18,2019/2020
31.0,28,5,2022,29684908,12.0,2020/2021
29.0,31,9,2022,29684908,14.1,2021/2022
24.0,23,9,2022,29684908,12.77,2020/2021
29.0,26,7,2022,29684908,12.0,2020/2021
30.0,21,25,2022,29684908,12.0,2020/2021
23.0,37,17,2022,29684908,9.72,2021/2022
17.0,3,21,2022,29684908,14.15,2019/2020
18.0,22,26,2022,29684908,15.75,2020/2021
19.0,38,27,2022,29684908,15.61,2021/2022
27.0,18,4,2022,29684908,15.02,2020/2021
30.0,4,22,2022,29684908,11.34,2019/2020
31.0,10,6,2022,29684908,13.14,2019/2020
19.0,33,11,2022,29684908,18.26,2021/2022
26.0,16,13,2022,29684908,14.7,2020/2021
25.0,9,10,2022,29684908,12.36,2019/2020
32.0,25,2,2022,29684908,15.35,2020/2021
25.0,17,1,2022,29684908,12.0,2020/2021
26.0,5,8,2022,29684908,11.33,2019/2020
32.0,11,6,2022,29684908,12.98,2019/2020
29.0,6,15,2022,29684908,13.59,2019/2020
31.0,7,23,2022,29684908,15.73,2019/2020
32.0,12,2,2022,29684908,13.15,2019/2020
29.0,32,12,2022,29684908,15.78,2021/2022
21.0,27,16,2022,29684908,16.32,2020/2021
25.0,8,24,2022,29684908,14.16,2019/2020
23.0,24,12,2022,62505279,11.92,2020/2021
7.0,13,11,2022,62505279,10.0,2019/2020
22.0,28,5,2022,62505279,9.12,2020/2021
16.0,31,9,2022,62505279,20.0,2021/2022
18.0,23,9,2022,62505279,13.43,2020/2021
26.0,26,7,2022,62505279,12.0,2020/2021
21.0,21,25,2022,62505279,14.14,2020/2021
19.0,37,17,2022,62505279,11.41,2021/2022
3.0,3,21,2022,62505279,12.0,2019/2020
7.0,22,26,2022,62505279,12.27,2020/2021
5.0,38,27,2022,62505279,17.93,2021/2022
13.0,18,4,2022,62505279,16.62,2020/2021
25.0,4,22,2022,62505279,14.79,2019/2020
24.0,10,6,2022,62505279,12.66,2019/2020
3.0,33,11,2022,62505279,14.95,2021/2022
14.0,16,13,2022,62505279,11.35,2020/2021
14.0,9,10,2022,62505279,17.73,2019/2020
27.0,25,2,2022,62505279,10.43,2020/2021
20.0,17,1,2022,62505279,13.94,2020/2021
15.0,5,8,2022,62505279,5.76,2019/2020
25.0,11,6,2022,62505279,15.1,2019/2020
12.0,6,15,2022,62505279,11.74,2019/2020
21.0,7,23,2022,62505279,16.29,2019/2020
26.0,12,2,2022,62505279,14.02,2019/2020
23.0,32,12,2022,62505279,17.6,2021/2022
22.0,27,16,2022,62505279,9.8,2020/2021
13.0,8,24,2022,62505279,10.24,2019/2020
28.0,24,12,2022,64879518,11.13,2020/2021
20.0,13,11,2022,64879518,15.44,2019/2020
31.0,28,5,2022,64879518,14.53,2020/2021
30.0,31,9,2022,64879518,13.97,2021/2022
23.0,23,9,2022,64879518,16.45,2020/2021
30.0,26,7,2022,64879518,12.0,2020/2021
27.0,21,25,2022,64879518,14.71,2020/2021
26.0,37,17,2022,64879518,13.38,2021/2022
18.0,3,21,2022,64879518,16.15,2019/2020
17.0,22,26,2022,64879518,15.43,2020/2021
21.0,38,27,2022,64879518,12.0,2021/2022
25.0,18,4,2022,64879518,12.81,2020/2021
30.0,4,22,2022,64879518,10.79,2019/2020
31.0,10,6,2022,64879518,13.43,2019/2020
17.0,33,11,2022,64879518,15.77,2021/2022
30.0,16,13,2022,64879518,15.2,2020/2021
19.0,9,10,2022,64879518,12.97,2019/2020
30.0,25,2,2022,64879518,17.03,2020/2021
27.0,17,1,2022,64879518,11.23,2020/2021
21.0,5,8,2022,64879518,13.16,2019/2020
29.0,11,6,2022,64879518,13.69,2019/2020
25.0,6,15,2022,64879518,12.0,2019/2020
28.0,7,23,2022,64879518,18.79,2019/2020
30.0,12,2,2022,64879518,13.57,2019/2020
26.0,32,12,2022,64879518,14.6,2021/2022
25.0,27,16,2022,64879518,15.19,2020/2021
24.0,8,24,2022,64879518,14.12,2019/2020
31.0,24,12,2022,73225518,18.95,2020/2021
19.0,13,11,2022,73225518,17.53,2019/2020
31.0,28,5,2022,73225518,10.14,2020/2021
28.0,31,9,2022,73225518,19.11,2021/2022
30.0,23,9,2022,73225518,11.18,2020/2021
32.0,26,7,2022,73225518,15.69,2020/2021
30.0,21,25,2022,73225518,12.0,2020/2021
28.0,37,17,2022,73225518,15.19,2021/2022
24.0,3,21,2022,73225518,13.3,2019/2020
17.0,22,26,2022,73225518,13.4,2020/2021
14.0,38,27,2022,73225518,18.34,2021/2022
27.0,18,4,2022,73225518,15.61,2020/2021
30.0,4,22,2022,73225518,18.42,2019/2020
30.0,10,6,2022,73225518,17.03,2019/2020
14.0,33,11,2022,73225518,11.69,2021/2022
26.0,16,13,2022,73225518,13.67,2020/2021
25.0,9,10,2022,73225518,18.58,2019/2020
32.0,25,2,2022,73225518,12.84,2020/2021
28.0,17,1,2022,73225518,12.0,2020/2021
24.0,5,8,2022,73225518,4.3,2019/2020
32.0,11,6,2022,73225518,12.49,2019/2020
24.0,6,15,2022,73225518,9.58,2019/2020
27.0,7,23,2022,73225518,12.0,2019/2020
31.0,12,2,2022,73225518,15.54,2019/2020
30.0,32,12,2022,73225518,15.09,2021/2022
26.0,27,16,2022,73225518,13.66,2020/2021
24.0,8,24,2022,73225518,13.38,2019/2020
31.0,24,12,2022,41448344,13.17,2020/2021
18.0,13,11,2022,41448344,14.18,2019/2020
31.0,28,5,2022,41448344,13.98,2020/2021
31.0,31,9,2022,41448344,13.33,2021/2022
30.0,23,9,2022,41448344,13.16,2020/2021
32.0,26,7,2022,41448344,18.11,2020/2021
30.0,21,25,2022,41448344,15.25,2020/2021
28.0,37,17,2022,41448344,13.47,2021/2022
20.0,3,21,2022,41448344,11.6,2019/2020
19.0,22,26,2022,41448344,14.65,2020/2021
22.0,38,27,2022,41448344,17.25,2021/2022
19.0,18,4,2022,41448344,12.0,2020/2021
31.0,4,22,2022,41448344,15.78,2019/2020
31.0,10,6,2022,41448344,13.0,2019/2020
16.0,33,11,2022,41448344,9.74,2021/2022
27.0,16,13,2022,41448344,12.28,2020/2021
25.0,9,10,2022,41448344,14.07,2019/2020
29.0,25,2,2022,41448344,12.92,2020/2021
30.0,17,1,2022,41448344,16.07,2020/2021
31.0,5,8,2022,41448344,13.17,2019/2020
31.0,11,6,2022,41448344,15.06,2019/2020
32.0,6,15,2022,41448344,14.79,2019/2020
30.0,7,23,2022,41448344,14.08,2019/2020
31.0,12,2,2022,41448344,9.32,2019/2020
31.0,32,12,2022,41448344,12.0,2021/2022
24.0,27,16,2022,41448344,12.58,2020/2021
24.0,8,24,2022,41448344,14.1,2019/2020
26.0,24,12,2022,60753689,15.69,2020/2021
15.0,13,11,2022,60753689,12.0,2019/2020
27.0,28,5,2022,60753689,12.0,2020/2021
27.0,31,9,2022,60753689,13.67,2021/2022
25.0,23,9,2022,60753689,13.11,2020/2021
30.0,26,7,2022,60753689,15.18,2020/2021
27.0,21,25,2022,60753689,16.5,2020/2021
25.0,37,17,2022,60753689,13.99,2021/2022
8.0,3,21,2022,60753689,8.02,2019/2020
13.0,22,26,2022,60753689,19.58,2020/2021
15.0,38,27,2022,60753689,17.17,2021/2022
18.0,18,4,2022,60753689,8.32,2020/2021
30.0,4,22,2022,60753689,14.24,2019/2020
24.0,10,6,2022,60753689,15.66,2019/2020
15.0,33,11,2022,60753689,10.99,2021/2022
22.0,16,13,2022,60753689,13.52,2020/2021
13.0,9,10,2022,60753689,13.98,2019/2020
25.0,25,2,2022,60753689,14.27,2020/2021
26.0,17,1,2022,60753689,10.06,2020/2021
24.0,5,8,2022,60753689,13.54,2019/2020
31.0,11,6,2022,60753689,15.04,2019/2020
21.0,6,15,2022,60753689,12.0,2019/2020
25.0,7,23,2022,60753689,14.18,2019/2020
31.0,12,2,2022,60753689,13.93,2019/2020
23.0,32,12,2022,60753689,14.77,2021/2022
17.0,27,16,2022,60753689,13.87,2020/2021
22.0,8,24,2022,60753689,12.32,2019/2020
29.0,24,12,2022,86978042,13.41,2020/2021
5.0,13,11,2022,86978042,14.18,2019/2020
23.0,28,5,2022,86978042,10.06,2020/2021
28.0,31,9,2022,86978042,10.52,2021/2022
26.0,23,9,2022,86978042,13.53,2020/2021
21.0,26,7,2022,86978042,12.0,2020/2021
24.0,21,25,2022,86978042,10.76,2020/2021
20.0,37,17,2022,86978042,13.23,2021/2022
3.0,3,21,2022,86978042,13.31,2019/2020
10.0,22,26,2022,86978042,16.5,2020/2021
3.0,38,27,2022,86978042,13.45,2021/2022
16.0,18,4,2022,86978042,12.87,2020/2021
26.0,4,22,2022,86978042,13.35,2019/2020
25.0,10,6,2022,86978042,12.0,2019/2020
8.0,33,11,2022,86978042,15.43,2021/2022
21.0,16,13,2022,86978042,13.92,2020/2021
17.0,9,10,2022,86978042,12.45,2019/2020
25.0,25,2,2022,86978042,13.9,2020/2021
20.0,17,1,2022,86978042,11.09,2020/2021
18.0,5,8,2022,86978042,14.19,2019/2020
23.0,11,6,2022,86978042,12.55,2019/2020
12.0,6,15,2022,86978042,10.04,2019/2020
23.0,7,23,2022,86978042,15.3,2019/2020
28.0,12,2,2022,86978042,9.67,2019/2020
21.0,32,12,2022,86978042,12.88,2021/2022
17.0,27,16,2022,86978042,14.06,2020/2021
17.0,8,24,2022,86978042,15.61,2019/2020
29.0,24,12,2022,96424042,16.42,2020/2021
7.0,13,11,2022,96424042,12.0,2019/2020
27.0,28,5,2022,96424042,13.62,2020/2021
25.0,31,9,2022,96424042,15.39,2021/2022
19.0,23,9,2022,96424042,13.31,2020/2021
28.0,26,7,2022,96424042,12.0,2020/2021
26.0,21,25,2022,96424042,18.08,2020/2021
22.0,37,17,2022,96424042,12.0,2021/2022
12.0,3,21,2022,96424042,11.66,2019/2020
8.0,22,26,2022,96424042,14.09,2020/2021
12.0,38,27,2022,96424042,12.0,2021/2022
20.0,18,4,2022,96424042,13.56,2020/2021
26.0,4,22,2022,96424042,15.14,2019/2020
27.0,10,6,2022,96424042,16.08,2019/2020
8.0,33,11,2022,96424042,12.0,2021/2022
23.0,16,13,2022,96424042,9.5,2020/2021
13.0,9,10,2022,96424042,12.5,2019/2020
27.0,25,2,2022,96424042,13.94,2020/2021
18.0,17,1,2022,96424042,15.09,2020/2021
26.0,5,8,2022,96424042,9.95,2019/2020
22.0,11,6,2022,96424042,13.88,2019/2020
24.0,6,15,2022,96424042,13.06,2019/2020
23.0,7,23,2022,96424042,13.11,2019/2020
27.0,12,2,2022,96424042,15.34,2019/2020
30.0,32,12,2022,96424042,12.0,2021/2022
19.0,27,16,2022,96424042,12.84,2020/2021
21.0,8,24,2022,96424042,13.03,2019/2020
29.0,24,12,2022,38637708,13.13,2020/2021
14.0,13,11,2022,38637708,12.0,2019/2020
25.0,28,5,2022,38637708,7.86,2020/2021
26.0,31,9,2022,38637708,12.0,2021/2022
24.0,23,9,2022,38637708,12.73,2020/2021
28.0,26,7,2022,38637708,20.0,2020/2021
29.0,21,25,2022,38637708,20.0,2020/2021
25.0,37,17,2022,38637708,15.51,2021/2022
28.0,3,21,2022,38637708,13.39,2019/2020
6.0,22,26,2022,38637708,12.81,2020/2021
10.0,38,27,2022,38637708,14.13,2021/2022
18.0,18,4,2022,38637708,9.92,2020/2021
30.0,4,22,2022,38637708,14.35,2019/2020
29.0,10,6,2022,38637708,17.79,2019/2020
12.0,33,11,2022,38637708,14.16,2021/2022
28.0,16,13,2022,38637708,14.2,2020/2021
21.0,9,10,2022,38637708,13.43,2019/2020
29.0,25,2,2022,38637708,13.31,2020/2021
20.0,17,1,2022,38637708,12.0,2020/2021
30.0,5,8,2022,38637708,12.0,2019/2020
25.0,11,6,2022,38637708,12.0,2019/2020
26.0,6,15,2022,38637708,12.83,2019/2020
26.0,7,23,2022,38637708,12.45,2019/2020
28.0,12,2,2022,38637708,15.2,2019/2020
28.0,32,12,2022,38637708,14.22,2021/2022
21.0,27,16,2022,38637708,20.0,2020/2021
19.0,8,24,2022,38637708,13.77,2019/2020
31.0,24,12,2022,98313058,13.84,2020/2021
14.0,13,11,2022,98313058,12.72,2019/2020
32.0,28,5,2022,98313058,11.54,2020/2021
32.0,31,9,2022,98313058,11.41,2021/2022
23.0,23,9,2022,98313058,13.53,2020/2021
32.0,26,7,2022,98313058,13.64,2020/2021
31.0,21,25,2022,98313058,15.68,2020/2021
28.0,37,17,2022,98313058,16.96,2021/2022
22.0,3,21,2022,98313058,10.77,2019/2020
23.0,22,26,2022,98313058,15.15,2020/2021
14.0,38,27,2022,98313058,16.47,2021/2022
25.0,18,4,2022,98313058,14.64,2020/2021
32.0,4,22,2022,98313058,14.65,2019/2020
32.0,10,6,2022,98313058,12.0,2019/2020
18.0,33,11,2022,98313058,15.63,2021/2022
28.0,16,13,2022,98313058,15.9,2020/2021
29.0,9,10,2022,98313058,14.96,2019/2020
31.0,25,2,2022,98313058,15.3,2020/2021
